Region,UTC Date,Buy Price
EU,2015-04-30 20:58:57,40656
EU,2015-04-30 21:18:57,40249
EU,2015-04-30 21:38:57,39847
EU,2015-04-30 21:58:57,39449
EU,2015-04-30 22:18:58,39055
EU,2015-04-30 22:38:57,38664
EU,2015-04-30 22:58:56,38277
EU,2015-04-30 23:18:57,37894
EU,2015-04-30 23:38:57,37515
EU,2015-04-30 23:58:57,37140
EU,2015-05-01 00:18:57,36769
EU,2015-05-01 00:38:57,36401
EU,2015-05-01 00:58:57,36037
EU,2015-05-01 01:18:57,35677
EU,2015-05-01 01:39:02,35320
EU,2015-05-01 01:58:57,34967
EU,2015-05-01 02:18:57,34617
EU,2015-05-01 02:38:57,34271
EU,2015-05-01 02:59:02,33928
EU,2015-05-01 03:18:57,33589
EU,2015-05-01 03:38:57,33253
EU,2015-05-01 03:58:57,32920
EU,2015-05-01 04:19:02,32591
EU,2015-05-01 04:38:57,32265
EU,2015-05-01 04:58:57,31942
EU,2015-05-01 05:18:56,31623
EU,2015-05-01 05:38:57,31307
EU,2015-05-01 05:58:56,30994
EU,2015-05-01 06:18:56,30742
EU,2015-05-01 06:38:56,30700
EU,2015-05-01 06:58:56,30944
EU,2015-05-01 07:18:57,31253
EU,2015-05-01 07:38:57,31566
EU,2015-05-01 07:58:57,31882
EU,2015-05-01 08:38:56,32201
EU,2015-05-01 08:58:57,32523
EU,2015-05-01 09:18:58,32848
EU,2015-05-01 09:38:57,33176
EU,2015-05-01 09:59:01,33843
EU,2015-05-01 10:38:57,34181
EU,2015-05-01 10:59:02,34868
EU,2015-05-01 11:38:57,35217
EU,2015-05-01 11:59:02,35925
EU,2015-05-01 12:38:57,36284
EU,2015-05-01 12:58:56,36647
EU,2015-05-01 13:18:56,37013
EU,2015-05-01 13:38:56,37382
EU,2015-05-01 13:58:57,37746
EU,2015-05-01 14:18:58,38123
EU,2015-05-01 14:38:56,38504
EU,2015-05-01 14:58:59,38889
EU,2015-05-01 15:18:56,39278
EU,2015-05-01 15:38:57,39671
EU,2015-05-01 15:58:56,40068
EU,2015-05-01 16:18:56,40468
EU,2015-05-01 16:38:58,40867
EU,2015-05-01 16:58:57,41260
EU,2015-05-01 17:18:58,41645
EU,2015-05-01 17:38:57,42027
EU,2015-05-01 17:58:57,42299
EU,2015-05-01 18:18:57,42533
EU,2015-05-01 18:38:56,42753
EU,2015-05-01 18:58:57,42941
EU,2015-05-01 19:18:57,43104
EU,2015-05-01 19:38:57,43254
EU,2015-05-01 19:58:57,43352
EU,2015-05-01 20:19:03,43436
EU,2015-05-01 20:38:56,43507
EU,2015-05-01 20:58:56,43563
EU,2015-05-01 21:18:56,43567
EU,2015-05-01 21:38:57,43543
EU,2015-05-01 21:58:56,43500
EU,2015-05-01 22:18:56,43415
EU,2015-05-01 22:38:57,43302
EU,2015-05-01 22:58:56,43177
EU,2015-05-01 23:18:57,43034
EU,2015-05-01 23:38:57,42862
EU,2015-05-01 23:58:57,42684
EU,2015-05-02 00:18:57,42504
EU,2015-05-02 00:38:56,42318
EU,2015-05-02 00:58:56,42115
EU,2015-05-02 01:18:56,41890
EU,2015-05-02 01:38:56,41659
EU,2015-05-02 01:58:57,41423
EU,2015-05-02 02:19:00,41179
EU,2015-05-02 02:38:58,40925
EU,2015-05-02 02:58:57,40670
EU,2015-05-02 03:18:56,40417
EU,2015-05-02 03:38:58,40155
EU,2015-05-02 03:59:03,39893
EU,2015-05-02 04:19:03,39634
EU,2015-05-02 04:38:56,39352
EU,2015-05-02 04:58:58,39073
EU,2015-05-02 05:18:59,38797
EU,2015-05-02 05:38:58,38455
EU,2015-05-02 05:58:55,38120
EU,2015-05-02 06:18:58,37791
EU,2015-05-02 06:38:57,37413
EU,2015-05-02 06:58:58,37039
EU,2015-05-02 07:18:57,36669
EU,2015-05-02 07:38:59,36302
EU,2015-05-02 07:59:02,35939
EU,2015-05-02 08:19:03,35580
EU,2015-05-02 08:39:03,35224
EU,2015-05-02 08:59:04,34872
EU,2015-05-02 09:18:58,34523
EU,2015-05-02 09:38:59,34374
EU,2015-05-02 09:58:58,34321
EU,2015-05-02 10:18:57,34364
EU,2015-05-02 10:38:56,34564
EU,2015-05-02 10:58:56,34849
EU,2015-05-02 11:18:57,35197
EU,2015-05-02 11:38:57,35549
EU,2015-05-02 11:58:59,35904
EU,2015-05-02 12:18:58,36259
EU,2015-05-02 12:39:03,36622
EU,2015-05-02 12:58:56,36988
EU,2015-05-02 13:19:03,37358
EU,2015-05-02 13:38:56,37732
EU,2015-05-02 13:58:58,38109
EU,2015-05-02 14:18:56,38490
EU,2015-05-02 14:38:57,38875
EU,2015-05-02 14:59:03,39262
EU,2015-05-02 15:18:58,39637
EU,2015-05-02 15:39:02,39966
EU,2015-05-02 15:58:57,40294
EU,2015-05-02 16:18:56,40620
EU,2015-05-02 16:38:57,40934
EU,2015-05-02 16:58:57,41244
EU,2015-05-02 17:18:56,41548
EU,2015-05-02 17:38:59,41845
EU,2015-05-02 17:58:57,42120
EU,2015-05-02 18:22:02,42441
EU,2015-05-02 18:41:56,42579
EU,2015-05-02 19:01:56,42705
EU,2015-05-02 19:21:58,42814
EU,2015-05-02 19:42:02,42849
EU,2015-05-02 20:01:57,42870
EU,2015-05-02 20:21:58,42879
EU,2015-05-02 20:41:58,42876
EU,2015-05-02 21:01:57,42863
EU,2015-05-02 21:21:57,42835
EU,2015-05-02 21:42:03,42799
EU,2015-05-02 22:01:57,42750
EU,2015-05-02 22:21:57,42695
EU,2015-05-02 22:41:58,42628
EU,2015-05-02 23:01:57,42551
EU,2015-05-02 23:21:56,42437
EU,2015-05-02 23:41:58,42229
EU,2015-05-03 00:01:57,42014
EU,2015-05-03 00:21:57,41797
EU,2015-05-03 00:41:57,41576
EU,2015-05-03 01:01:56,41353
EU,2015-05-03 01:22:03,41113
EU,2015-05-03 01:41:57,40858
EU,2015-05-03 02:01:57,40604
EU,2015-05-03 02:21:57,40347
EU,2015-05-03 02:41:58,40089
EU,2015-05-03 03:01:59,39831
EU,2015-05-03 03:21:57,39573
EU,2015-05-03 03:41:58,39315
EU,2015-05-03 04:01:57,39060
EU,2015-05-03 04:21:56,38804
EU,2015-05-03 04:41:57,38551
EU,2015-05-03 05:01:57,38300
EU,2015-05-03 05:21:56,38049
EU,2015-05-03 05:42:03,37804
EU,2015-05-03 06:01:57,37566
EU,2015-05-03 06:22:05,37326
EU,2015-05-03 06:41:57,37095
EU,2015-05-03 07:01:58,36879
EU,2015-05-03 07:21:56,36678
EU,2015-05-03 07:41:56,36504
EU,2015-05-03 08:01:58,36351
EU,2015-05-03 08:21:57,36208
EU,2015-05-03 08:41:56,36092
EU,2015-05-03 09:01:56,36014
EU,2015-05-03 09:21:56,35924
EU,2015-05-03 09:42:04,35877
EU,2015-05-03 10:02:00,35876
EU,2015-05-03 10:21:59,35852
EU,2015-05-03 10:41:57,35859
EU,2015-05-03 11:01:57,35905
EU,2015-05-03 11:22:05,35995
EU,2015-05-03 11:41:59,36132
EU,2015-05-03 12:01:57,36298
EU,2015-05-03 12:21:57,36510
EU,2015-05-03 12:41:57,36741
EU,2015-05-03 13:01:57,37003
EU,2015-05-03 13:21:57,37288
EU,2015-05-03 13:41:57,37577
EU,2015-05-03 14:02:00,37881
EU,2015-05-03 14:21:58,38196
EU,2015-05-03 14:41:58,38497
EU,2015-05-03 15:02:04,38800
EU,2015-05-03 15:21:57,39107
EU,2015-05-03 15:41:57,39414
EU,2015-05-03 16:02:04,39722
EU,2015-05-03 16:21:57,40036
EU,2015-05-03 16:41:56,40342
EU,2015-05-03 17:02:04,40643
EU,2015-05-03 17:22:04,40934
EU,2015-05-03 17:41:57,41106
EU,2015-05-03 18:01:57,41267
EU,2015-05-03 18:21:57,41422
EU,2015-05-03 18:41:58,41561
EU,2015-05-03 19:02:04,41689
EU,2015-05-03 19:21:57,41810
EU,2015-05-03 19:42:06,41928
EU,2015-05-03 20:02:02,42032
EU,2015-05-03 20:21:57,42119
EU,2015-05-03 20:42:03,42190
EU,2015-05-03 21:01:57,42241
EU,2015-05-03 21:21:57,42269
EU,2015-05-03 21:41:56,42096
EU,2015-05-03 22:01:57,41916
EU,2015-05-03 22:21:56,41727
EU,2015-05-03 22:41:56,41536
EU,2015-05-03 23:01:57,41342
EU,2015-05-03 23:22:00,41082
EU,2015-05-03 23:41:58,40817
EU,2015-05-04 00:01:56,40550
EU,2015-05-04 00:21:57,40281
EU,2015-05-04 00:42:04,40010
EU,2015-05-04 01:01:58,39741
EU,2015-05-04 01:22:07,39473
EU,2015-05-04 01:41:56,39185
EU,2015-05-04 02:01:56,38900
EU,2015-05-04 02:21:56,38620
EU,2015-05-04 02:41:57,38344
EU,2015-05-04 03:01:59,38070
EU,2015-05-04 03:21:58,37801
EU,2015-05-04 03:41:59,37539
EU,2015-05-04 04:01:56,37284
EU,2015-05-04 04:22:02,37035
EU,2015-05-04 04:41:57,36795
EU,2015-05-04 05:01:58,36563
EU,2015-05-04 05:21:57,36358
EU,2015-05-04 05:41:59,36169
EU,2015-05-04 06:01:55,35995
EU,2015-05-04 06:22:03,35851
EU,2015-05-04 06:41:57,35732
EU,2015-05-04 07:01:57,35635
EU,2015-05-04 07:21:58,35582
EU,2015-05-04 07:42:02,35556
EU,2015-05-04 08:01:56,35559
EU,2015-05-04 08:21:56,35604
EU,2015-05-04 08:41:59,35690
EU,2015-05-04 09:01:57,35817
EU,2015-05-04 09:22:02,35975
EU,2015-05-04 09:41:56,36168
EU,2015-05-04 10:01:57,36391
EU,2015-05-04 10:21:57,36632
EU,2015-05-04 10:42:03,36893
EU,2015-05-04 11:01:58,37174
EU,2015-05-04 11:21:57,37446
EU,2015-05-04 11:41:57,37723
EU,2015-05-04 12:01:58,38015
EU,2015-05-04 12:21:58,38310
EU,2015-05-04 12:41:58,38610
EU,2015-05-04 13:01:56,38910
EU,2015-05-04 13:21:56,39198
EU,2015-05-04 13:41:56,39482
EU,2015-05-04 14:01:58,39757
EU,2015-05-04 14:21:56,40021
EU,2015-05-04 14:41:59,40269
EU,2015-05-04 15:01:58,40499
EU,2015-05-04 15:21:57,40714
EU,2015-05-04 15:42:03,40921
EU,2015-05-04 16:01:58,41119
EU,2015-05-04 16:21:56,41295
EU,2015-05-04 16:41:56,41383
EU,2015-05-04 17:01:56,41435
EU,2015-05-04 17:21:56,41474
EU,2015-05-04 17:41:57,41500
EU,2015-05-04 18:01:56,41504
EU,2015-05-04 18:21:58,41424
EU,2015-05-04 18:41:56,41325
EU,2015-05-04 19:01:59,41214
EU,2015-05-04 19:21:56,41071
EU,2015-05-04 19:41:57,40880
EU,2015-05-04 20:01:57,40679
EU,2015-05-04 20:22:03,40480
EU,2015-05-04 20:41:56,40278
EU,2015-05-04 21:01:56,40055
EU,2015-05-04 21:21:56,39766
EU,2015-05-04 21:41:56,39482
EU,2015-05-04 22:01:58,39209
EU,2015-05-04 22:21:56,38951
EU,2015-05-04 22:42:02,38705
EU,2015-05-04 23:01:57,38466
EU,2015-05-04 23:21:57,38239
EU,2015-05-04 23:41:56,37983
EU,2015-05-05 00:01:58,37724
EU,2015-05-05 00:21:58,37483
EU,2015-05-05 00:41:57,37249
EU,2015-05-05 01:01:57,37021
EU,2015-05-05 01:21:56,36806
EU,2015-05-05 01:42:02,36597
EU,2015-05-05 02:02:03,36394
EU,2015-05-05 02:21:57,36207
EU,2015-05-05 02:41:57,36023
EU,2015-05-05 03:02:02,35848
EU,2015-05-05 03:21:56,35699
EU,2015-05-05 03:41:58,35563
EU,2015-05-05 04:01:57,35444
EU,2015-05-05 04:21:58,35362
EU,2015-05-05 04:41:58,35306
EU,2015-05-05 05:01:57,35280
EU,2015-05-05 05:21:57,35298
EU,2015-05-05 05:41:57,35353
EU,2015-05-05 06:01:55,35439
EU,2015-05-05 06:21:57,35564
EU,2015-05-05 06:41:58,35719
EU,2015-05-05 07:01:58,35901
EU,2015-05-05 07:21:56,36110
EU,2015-05-05 07:41:57,36337
EU,2015-05-05 08:01:56,36585
EU,2015-05-05 08:21:57,36845
EU,2015-05-05 08:41:57,37131
EU,2015-05-05 09:01:56,37431
EU,2015-05-05 09:21:57,37738
EU,2015-05-05 09:41:57,38060
EU,2015-05-05 10:01:57,38394
EU,2015-05-05 10:21:56,38739
EU,2015-05-05 10:41:57,39093
EU,2015-05-05 11:01:58,39450
EU,2015-05-05 11:21:56,39759
EU,2015-05-05 11:41:56,40069
EU,2015-05-05 12:01:59,40355
EU,2015-05-05 12:23:02,40625
EU,2015-05-05 12:41:57,40884
EU,2015-05-05 13:01:58,41134
EU,2015-05-05 13:21:57,41370
EU,2015-05-05 13:41:57,41566
EU,2015-05-05 14:01:56,41710
EU,2015-05-05 14:21:58,41808
EU,2015-05-05 14:41:56,41898
EU,2015-05-05 15:01:57,41962
EU,2015-05-05 15:22:02,41948
EU,2015-05-05 15:42:02,41896
EU,2015-05-05 16:01:56,41826
EU,2015-05-05 16:21:56,41733
EU,2015-05-05 16:41:57,41627
EU,2015-05-05 17:01:56,41490
EU,2015-05-05 17:21:58,41344
EU,2015-05-05 17:42:02,41174
EU,2015-05-05 18:01:57,40992
EU,2015-05-05 18:21:56,40803
EU,2015-05-05 18:41:57,40556
EU,2015-05-05 19:01:56,40163
EU,2015-05-05 19:21:58,39761
EU,2015-05-05 19:41:57,39363
EU,2015-05-05 20:01:56,38969
EU,2015-05-05 20:21:57,38592
EU,2015-05-05 20:41:57,38233
EU,2015-05-05 21:01:58,37851
EU,2015-05-05 21:21:57,37514
EU,2015-05-05 21:41:57,37205
EU,2015-05-05 22:01:57,36920
EU,2015-05-05 22:22:02,36690
EU,2015-05-05 23:01:57,36300
EU,2015-05-05 23:41:57,36160
EU,2015-05-06 00:01:56,36040
EU,2015-05-06 00:21:57,35919
EU,2015-05-06 00:41:57,35831
EU,2015-05-06 01:01:55,35765
EU,2015-05-06 01:21:57,35714
EU,2015-05-06 01:41:55,35698
EU,2015-05-06 02:01:57,35701
EU,2015-05-06 02:21:57,35724
EU,2015-05-06 02:41:56,35780
EU,2015-05-06 03:01:58,35845
EU,2015-05-06 04:02:03,36096
EU,2015-05-06 04:21:56,36189
EU,2015-05-06 04:41:56,36296
EU,2015-05-06 05:01:57,36411
EU,2015-05-06 05:21:57,36538
EU,2015-05-06 05:42:02,36683
EU,2015-05-06 06:01:56,36838
EU,2015-05-06 06:21:57,37012
EU,2015-05-06 06:41:57,37200
EU,2015-05-06 07:01:57,37397
EU,2015-05-06 07:21:57,37603
EU,2015-05-06 07:41:56,37816
EU,2015-05-06 08:01:57,38036
EU,2015-05-06 08:21:57,38264
EU,2015-05-06 08:41:57,38505
EU,2015-05-06 09:01:56,38755
EU,2015-05-06 09:21:57,38997
EU,2015-05-06 09:41:56,39243
EU,2015-05-06 10:01:57,39491
EU,2015-05-06 10:21:57,39743
EU,2015-05-06 10:41:56,39996
EU,2015-05-06 11:01:57,40246
EU,2015-05-06 11:21:58,40463
EU,2015-05-06 11:41:56,40655
EU,2015-05-06 12:01:59,40848
EU,2015-05-06 12:22:02,41033
EU,2015-05-06 12:41:56,41204
EU,2015-05-06 13:01:56,41298
EU,2015-05-06 13:21:58,41382
EU,2015-05-06 13:41:57,41454
EU,2015-05-06 14:01:55,41507
EU,2015-05-06 14:21:57,41513
EU,2015-05-06 14:41:57,41512
EU,2015-05-06 15:02:09,41496
EU,2015-05-06 15:21:58,41472
EU,2015-05-06 15:42:08,41397
EU,2015-05-06 16:02:03,41240
EU,2015-05-06 16:22:04,41069
EU,2015-05-06 16:42:04,40890
EU,2015-05-06 17:02:03,40701
EU,2015-05-06 17:21:59,40475
EU,2015-05-06 17:41:58,40201
EU,2015-05-06 18:01:57,39921
EU,2015-05-06 18:21:57,39589
EU,2015-05-06 18:41:56,39255
EU,2015-05-06 19:02:09,38947
EU,2015-05-06 19:21:56,38657
EU,2015-05-06 19:41:56,38389
EU,2015-05-06 20:01:58,38146
EU,2015-05-06 20:21:57,37924
EU,2015-05-06 20:42:07,37722
EU,2015-05-06 21:01:58,37554
EU,2015-05-06 21:21:57,37404
EU,2015-05-06 21:41:57,37203
EU,2015-05-06 22:02:03,37031
EU,2015-05-06 22:21:57,36888
EU,2015-05-06 22:41:58,36787
EU,2015-05-06 23:01:57,36705
EU,2015-05-06 23:22:02,36637
EU,2015-05-06 23:41:57,36595
EU,2015-05-07 00:02:03,36572
EU,2015-05-07 00:21:56,36561
EU,2015-05-07 00:41:57,36567
EU,2015-05-07 01:01:57,36582
EU,2015-05-07 01:21:57,36612
EU,2015-05-07 01:41:56,36655
EU,2015-05-07 02:01:57,36703
EU,2015-05-07 02:21:56,36758
EU,2015-05-07 02:41:57,36821
EU,2015-05-07 03:01:57,36879
EU,2015-05-07 03:21:57,36944
EU,2015-05-07 03:41:57,37016
EU,2015-05-07 04:01:57,37094
EU,2015-05-07 04:21:56,37177
EU,2015-05-07 04:41:58,37259
EU,2015-05-07 05:01:56,37346
EU,2015-05-07 05:22:03,37448
EU,2015-05-07 05:41:57,37566
EU,2015-05-07 06:01:55,37690
EU,2015-05-07 06:21:57,37825
EU,2015-05-07 06:41:56,37976
EU,2015-05-07 07:02:02,38131
EU,2015-05-07 07:21:56,38294
EU,2015-05-07 07:41:57,38450
EU,2015-05-07 08:01:57,38612
EU,2015-05-07 08:21:56,38784
EU,2015-05-07 08:41:57,38956
EU,2015-05-07 09:01:57,39140
EU,2015-05-07 09:21:55,39328
EU,2015-05-07 09:41:57,39512
EU,2015-05-07 10:01:57,39691
EU,2015-05-07 10:21:56,39872
EU,2015-05-07 10:41:58,40065
EU,2015-05-07 11:02:03,40256
EU,2015-05-07 11:21:57,40444
EU,2015-05-07 11:41:57,40631
EU,2015-05-07 12:01:58,40811
EU,2015-05-07 12:21:57,40995
EU,2015-05-07 12:41:57,41170
EU,2015-05-07 13:01:57,41337
EU,2015-05-07 13:21:57,41489
EU,2015-05-07 13:41:59,41561
EU,2015-05-07 14:01:58,41583
EU,2015-05-07 14:21:56,41600
EU,2015-05-07 14:41:58,41597
EU,2015-05-07 15:01:58,41581
EU,2015-05-07 15:21:57,41545
EU,2015-05-07 15:41:57,41494
EU,2015-05-07 16:01:57,41313
EU,2015-05-07 16:21:57,41119
EU,2015-05-07 16:41:58,40909
EU,2015-05-07 17:01:57,40679
EU,2015-05-07 17:22:03,40431
EU,2015-05-07 17:41:58,40122
EU,2015-05-07 18:01:56,39797
EU,2015-05-07 18:21:57,39478
EU,2015-05-07 18:41:56,39169
EU,2015-05-07 19:01:57,38862
EU,2015-05-07 19:21:57,38538
EU,2015-05-07 19:42:04,38211
EU,2015-05-07 20:01:57,37904
EU,2015-05-07 20:21:58,37618
EU,2015-05-07 20:41:57,37340
EU,2015-05-07 21:01:57,37086
EU,2015-05-07 21:21:56,36862
EU,2015-05-07 21:41:58,36689
EU,2015-05-07 22:01:58,36568
EU,2015-05-07 22:21:57,36253
EU,2015-05-07 22:42:03,36013
EU,2015-05-07 23:01:58,35867
EU,2015-05-07 23:21:58,35819
EU,2015-05-07 23:41:56,35843
EU,2015-05-08 00:01:57,35968
EU,2015-05-08 00:21:56,36179
EU,2015-05-08 00:41:57,36439
EU,2015-05-08 01:02:11,36724
EU,2015-05-08 01:21:57,37024
EU,2015-05-08 01:42:03,37305
EU,2015-05-08 02:01:56,37569
EU,2015-05-08 02:22:03,37839
EU,2015-05-08 02:41:56,38115
EU,2015-05-08 03:01:57,38395
EU,2015-05-08 03:21:57,38682
EU,2015-05-08 03:41:58,38973
EU,2015-05-08 04:01:57,39260
EU,2015-05-08 04:21:56,39549
EU,2015-05-08 04:41:57,39839
EU,2015-05-08 05:01:56,40139
EU,2015-05-08 05:21:57,40436
EU,2015-05-08 05:41:57,40734
EU,2015-05-08 06:01:57,41028
EU,2015-05-08 06:21:58,41302
EU,2015-05-08 06:41:56,41576
EU,2015-05-08 07:01:57,41852
EU,2015-05-08 07:21:58,42028
EU,2015-05-08 07:41:56,42178
EU,2015-05-08 08:01:57,42309
EU,2015-05-08 08:22:03,42409
EU,2015-05-08 08:41:57,42493
EU,2015-05-08 09:01:57,42564
EU,2015-05-08 09:21:57,42532
EU,2015-05-08 09:41:57,42397
EU,2015-05-08 10:01:58,42236
EU,2015-05-08 10:21:58,42042
EU,2015-05-08 10:41:57,41833
EU,2015-05-08 11:01:57,41531
EU,2015-05-08 11:21:57,41135
EU,2015-05-08 11:42:01,40724
EU,2015-05-08 12:01:56,40317
EU,2015-05-08 12:21:57,39914
EU,2015-05-08 12:41:56,39515
EU,2015-05-08 13:01:57,39120
EU,2015-05-08 13:21:57,38729
EU,2015-05-08 13:41:59,38342
EU,2015-05-08 14:01:57,37959
EU,2015-05-08 14:21:59,37579
EU,2015-05-08 14:41:57,37203
EU,2015-05-08 15:01:57,36831
EU,2015-05-08 15:21:57,36470
EU,2015-05-08 15:41:57,36151
EU,2015-05-08 16:01:57,35922
EU,2015-05-08 16:21:58,35819
EU,2015-05-08 16:41:58,35885
EU,2015-05-08 17:01:56,36168
EU,2015-05-08 17:21:58,36530
EU,2015-05-08 17:41:57,36895
EU,2015-05-08 18:01:58,37264
EU,2015-05-08 18:21:58,37635
EU,2015-05-08 18:42:03,38011
EU,2015-05-08 19:01:57,38391
EU,2015-05-08 19:21:59,38775
EU,2015-05-08 19:41:57,39163
EU,2015-05-08 20:01:58,39555
EU,2015-05-08 20:22:00,39875
EU,2015-05-08 20:41:59,40183
EU,2015-05-08 21:01:57,40469
EU,2015-05-08 21:21:57,40679
EU,2015-05-08 21:41:58,40834
EU,2015-05-08 22:02:03,40954
EU,2015-05-08 22:22:00,41017
EU,2015-05-08 22:41:57,41026
EU,2015-05-08 23:01:57,40984
EU,2015-05-08 23:22:03,40921
EU,2015-05-08 23:42:03,40772
EU,2015-05-09 00:01:57,40548
EU,2015-05-09 00:21:58,40281
EU,2015-05-09 00:41:58,40005
EU,2015-05-09 01:01:58,39717
EU,2015-05-09 01:21:58,39417
EU,2015-05-09 01:41:57,39110
EU,2015-05-09 02:01:58,38799
EU,2015-05-09 02:21:58,38500
EU,2015-05-09 02:41:57,38212
EU,2015-05-09 03:01:58,37927
EU,2015-05-09 03:21:57,37653
EU,2015-05-09 03:41:58,37395
EU,2015-05-09 04:01:57,37149
EU,2015-05-09 04:21:57,36913
EU,2015-05-09 04:41:57,36692
EU,2015-05-09 05:01:57,36507
EU,2015-05-09 05:22:04,36354
EU,2015-05-09 05:41:57,36241
EU,2015-05-09 06:01:56,36188
EU,2015-05-09 06:21:57,36209
EU,2015-05-09 06:41:57,36314
EU,2015-05-09 07:01:58,36496
EU,2015-05-09 07:21:57,36749
EU,2015-05-09 07:42:01,37105
EU,2015-05-09 08:01:57,37476
EU,2015-05-09 08:21:57,37851
EU,2015-05-09 08:41:57,38230
EU,2015-05-09 09:01:58,38612
EU,2015-05-09 09:21:57,38998
EU,2015-05-09 09:41:57,39388
EU,2015-05-09 10:01:56,39782
EU,2015-05-09 10:21:58,40180
EU,2015-05-09 10:41:57,40582
EU,2015-05-09 11:02:03,40970
EU,2015-05-09 11:21:56,41305
EU,2015-05-09 11:41:57,41331
EU,2015-05-09 12:01:59,41307
EU,2015-05-09 12:22:02,41253
EU,2015-05-09 12:41:57,41144
EU,2015-05-09 13:01:57,40909
EU,2015-05-09 13:21:58,40556
EU,2015-05-09 13:41:57,40152
EU,2015-05-09 14:01:58,39750
EU,2015-05-09 14:21:57,39353
EU,2015-05-09 14:41:58,38959
EU,2015-05-09 15:01:57,38569
EU,2015-05-09 15:21:57,38183
EU,2015-05-09 15:41:57,37801
EU,2015-05-09 16:01:58,37423
EU,2015-05-09 16:21:57,37049
EU,2015-05-09 16:42:10,36695
EU,2015-05-09 17:01:57,36462
EU,2015-05-09 17:21:58,36360
EU,2015-05-09 17:41:57,36386
EU,2015-05-09 18:01:57,36557
EU,2015-05-09 18:21:56,36892
EU,2015-05-09 18:41:57,37261
EU,2015-05-09 19:01:57,37630
EU,2015-05-09 19:21:58,38006
EU,2015-05-09 19:41:57,38386
EU,2015-05-09 20:01:56,38770
EU,2015-05-09 20:21:57,39158
EU,2015-05-09 20:42:03,39550
EU,2015-05-09 21:02:02,39946
EU,2015-05-09 21:21:57,40345
EU,2015-05-09 21:41:57,40725
EU,2015-05-09 22:01:57,41074
EU,2015-05-09 22:21:58,41400
EU,2015-05-09 22:42:00,41698
EU,2015-05-09 23:01:57,41959
EU,2015-05-09 23:22:00,42177
EU,2015-05-09 23:41:58,42356
EU,2015-05-10 00:01:58,42500
EU,2015-05-10 00:21:58,42539
EU,2015-05-10 00:41:58,42282
EU,2015-05-10 01:01:58,41933
EU,2015-05-10 01:21:58,41558
EU,2015-05-10 01:41:57,41178
EU,2015-05-10 02:01:58,40799
EU,2015-05-10 02:21:59,40391
EU,2015-05-10 02:41:57,39987
EU,2015-05-10 03:02:03,39587
EU,2015-05-10 03:22:03,39191
EU,2015-05-10 03:41:57,38799
EU,2015-05-10 04:01:57,38411
EU,2015-05-10 04:21:57,38027
EU,2015-05-10 04:41:57,37647
EU,2015-05-10 05:01:56,37271
EU,2015-05-10 05:21:57,36898
EU,2015-05-10 05:42:03,36555
EU,2015-05-10 06:01:56,36255
EU,2015-05-10 06:21:57,36010
EU,2015-05-10 06:41:56,35833
EU,2015-05-10 07:01:56,35777
EU,2015-05-10 07:21:57,35874
EU,2015-05-10 07:41:57,36170
EU,2015-05-10 08:01:57,36532
EU,2015-05-10 08:21:57,36897
EU,2015-05-10 08:41:58,37266
EU,2015-05-10 09:01:56,37639
EU,2015-05-10 09:21:57,38015
EU,2015-05-10 09:41:57,38395
EU,2015-05-10 10:01:58,38779
EU,2015-05-10 10:22:10,39167
EU,2015-05-10 10:41:58,39559
EU,2015-05-10 11:02:05,39955
EU,2015-05-10 11:21:58,40355
EU,2015-05-10 11:42:04,40759
EU,2015-05-10 12:01:58,41044
EU,2015-05-10 12:21:57,41273
EU,2015-05-10 12:41:57,41472
EU,2015-05-10 13:02:02,41657
EU,2015-05-10 13:21:57,41807
EU,2015-05-10 13:42:03,41823
EU,2015-05-10 14:01:57,41715
EU,2015-05-10 14:22:00,41530
EU,2015-05-10 14:41:57,41292
EU,2015-05-10 15:01:57,41011
EU,2015-05-10 15:21:56,40696
EU,2015-05-10 15:41:56,40356
EU,2015-05-10 16:01:57,39952
EU,2015-05-10 16:21:57,39552
EU,2015-05-10 16:41:57,39156
EU,2015-05-10 17:01:56,38764
EU,2015-05-10 17:21:59,38376
EU,2015-05-10 17:41:58,37992
EU,2015-05-10 18:01:57,37612
EU,2015-05-10 18:21:57,37236
EU,2015-05-10 18:41:56,36886
EU,2015-05-10 19:01:57,36644
EU,2015-05-10 19:21:56,36549
EU,2015-05-10 19:41:56,36601
EU,2015-05-10 20:01:57,36874
EU,2015-05-10 20:21:59,37243
EU,2015-05-10 20:41:59,37615
EU,2015-05-10 21:01:56,37991
EU,2015-05-10 21:21:56,38371
EU,2015-05-10 21:41:56,38755
EU,2015-05-10 22:01:57,39143
EU,2015-05-10 22:22:02,39534
EU,2015-05-10 22:41:56,39929
EU,2015-05-10 23:01:57,40328
EU,2015-05-10 23:21:57,40721
EU,2015-05-10 23:41:57,41030
EU,2015-05-11 00:01:57,41333
EU,2015-05-11 00:21:59,41629
EU,2015-05-11 00:41:57,41924
EU,2015-05-11 01:02:04,42215
EU,2015-05-11 01:21:57,42508
EU,2015-05-11 01:41:58,42798
EU,2015-05-11 02:01:56,43084
EU,2015-05-11 02:21:59,43365
EU,2015-05-11 02:41:57,43644
EU,2015-05-11 03:01:56,43911
EU,2015-05-11 03:21:58,44168
EU,2015-05-11 03:42:02,44421
EU,2015-05-11 04:02:03,44670
EU,2015-05-11 04:21:59,44915
EU,2015-05-11 04:41:56,45150
